Purchasing Document,Company Code,Item category,Item category desc
7500120187,7100,0,Standard
7500120188,7100,0,Standard
7500120189,7100,0,Standard
7500120190,7100,0,Standard
7500120191,7100,0,Standard
7500120192,7100,0,Standard
7500120193,7100,0,Standard
7500120194,7100,0,Standard
7500120195,7100,0,Standard
7500120197,7100,0,Standard
7500120198,7100,0,Standard
7500120200,7100,0,Standard
7500120201,7100,0,Standard
7500120202,7100,0,Standard
7500120203,7100,0,Standard
7500120204,7100,0,Standard
7500120205,7100,9,Service
7500120206,7100,0,Standard
7500120207,7300,0,Standard
7500120208,7100,0,Standard
7500120210,7100,0,Standard
7500120211,7100,0,Standard
7500120212,7300,0,Standard
7500120213,7100,0,Standard
7500120214,7100,0,Standard
7500120216,7100,0,Standard
7500120217,7100,0,Standard
7500120218,7100,0,Standard
7500120219,7100,0,Standard
7500120220,7100,0,Standard
7500120221,7100,0,Standard
7500120222,7100,0,Standard
7500120223,7100,0,Standard
7500120224,7100,0,Standard
7500120225,7100,9,Service
7500120226,7100,9,Service
7500120227,7300,0,Standard
7500120228,7300,0,Standard
7500120229,7200,9,Service
7500120230,7300,9,Service
7500120231,7100,0,Standard
7500120232,7100,0,Standard
7500120233,7100,0,Standard
7500120236,7100,9,Service
7500120237,7100,9,Service
7500120238,7100,9,Service
7500120240,7100,0,Standard
7500120241,7100,0,Standard
7500120242,7100,0,Standard
7500120243,7100,0,Standard
7500120245,7100,9,Service
7500120246,7100,0,Standard
7500120247,7100,0,Standard
7500120248,7100,9,Service
7500120249,7100,9,Service
7500120250,7100,0,Standard
7500120251,7100,9,Service
7500120253,7100,9,Service
7500120254,7100,0,Standard
7500120255,7100,0,Standard
7500120257,7100,9,Service
7500120259,7100,9,Service
7500120260,7100,0,Standard
7500120261,7100,0,Standard
7500120262,7100,0,Standard
7500120263,7100,0,Standard
7500120264,7100,0,Standard
7500120265,7100,9,Service
7500120266,7100,0,Standard
7500120268,7100,0,Standard
7500120269,7100,0,Standard
7500120271,7100,0,Standard
7500120272,7100,0,Standard
7500120273,7100,9,Service
7500120274,7100,0,Standard
7500120275,7100,0,Standard
7500120276,7100,0,Standard
7500120277,7100,0,Standard
7500120278,7100,0,Standard
7500120280,7300,0,Standard
7500120281,7300,0,Standard
7500120282,7300,0,Standard
7500120283,7300,0,Standard
7500120284,7300,0,Standard
7500120286,7300,0,Standard
7500120287,7100,0,Standard
7500120288,4100,0,Standard
7500120289,4100,0,Standard
7500120290,7300,0,Standard
7500120291,7100,0,Standard
7500120292,7100,0,Standard
7500120293,7100,9,Service
7500120294,7100,0,Standard
7500120295,7100,0,Standard
7500120297,7100,0,Standard
7500120298,7200,0,Standard
7500120300,7200,0,Standard
7500120301,7200,0,Standard
7500120302,7200,0,Standard
7500120303,7200,0,Standard
7500120304,7200,0,Standard
7500120305,7100,0,Standard
7500120307,7200,0,Standard
7500120309,7200,0,Standard
7500120310,7200,0,Standard
7500120311,7200,0,Standard
7500120312,7200,0,Standard
7500120313,7100,9,Service
7500120314,7200,0,Standard
7500120315,7200,0,Standard
7500120316,7200,0,Standard
7500120318,7200,0,Standard
7500120319,7100,3,Subcontracting
7500120320,7200,0,Standard
7500120321,7200,0,Standard
7500120322,7200,0,Standard
7500120323,7200,0,Standard
7500120324,7200,0,Standard
7500120325,7100,0,Standard
7500120326,7200,0,Standard
7500120328,4100,0,Standard
7500120329,7100,0,Standard
7500120332,7100,3,Subcontracting
7500120333,7100,3,Subcontracting
7500120334,7100,3,Subcontracting
7500120335,7100,3,Subcontracting
7500120336,7100,3,Subcontracting
7500120337,7100,0,Standard
7500120338,7100,3,Subcontracting
7500120339,7100,3,Subcontracting
7500120340,7100,3,Subcontracting
7500120342,7100,3,Subcontracting
7500120343,7100,3,Subcontracting
7500120345,7100,0,Standard
7500120346,7200,0,Standard
7500120347,7100,0,Standard
7500120348,7100,0,Standard
7500120349,7100,0,Standard
7500120352,7300,0,Standard
7500120353,7200,0,Standard
7500120354,7100,0,Standard
7500120355,7300,0,Standard
7500120357,7300,9,Service
7500120361,7100,9,Service
7500120362,7100,9,Service
7500120365,4100,0,Standard
7500120366,7300,9,Service
7500120367,7200,0,Standard
7500120368,7200,0,Standard
7500120369,7100,0,Standard
7500120370,7100,0,Standard
7500120371,7200,0,Standard
7500120372,7200,0,Standard
7500120374,7200,9,Service
7500120377,7100,0,Standard
7500120379,7100,0,Standard
7500120380,7200,0,Standard
7500120383,7100,0,Standard
7500120386,7100,0,Standard
7500120387,7200,0,Standard
7500120388,7100,0,Standard
7500120391,7100,9,Service
7500120393,7100,0,Standard
7500120394,7100,0,Standard
7500120396,7100,9,Service
7500120397,7100,9,Service
7500120400,4100,0,Standard
7500120403,1100,3,Subcontracting
7500120405,1100,3,Subcontracting
7500120409,1100,0,Standard
7500120411,1100,9,Service
7500120412,1100,9,Service
7500120413,1100,9,Service
7500120414,1100,9,Service
7500120417,1100,0,Standard
7500120418,1100,0,Standard
7500120419,1100,0,Standard
7500120420,1100,0,Standard
7500120422,7300,0,Standard
7500120423,7300,9,Service
7500120425,1100,2,Consignment
7500120429,7300,9,Service
7500120435,7100,9,Service
7500120436,7100,9,Service
7500120437,1100,0,Standard
7500120439,1100,0,Standard
7500120441,1100,0,Standard
7500120442,1100,0,Standard
7500120443,1100,0,Standard
7500120444,1100,0,Standard
7500120445,1100,0,Standard
7500120446,1100,0,Standard
7500120447,1100,0,Standard
7500120448,1100,0,Standard
7500120451,1100,0,Standard
7500120452,7300,0,Standard
7500120454,7300,0,Standard
7500120455,1100,9,Service
7500120456,1100,0,Standard
7500120458,7100,9,Service
7500120459,7100,9,Service
7500120460,7100,9,Service
7500120461,7100,9,Service
7500120462,7100,0,Standard
7500120463,7100,9,Service
7500120464,7200,9,Service
7500120465,7300,3,Subcontracting
7500120466,7300,9,Service
7500120467,7100,9,Service
7500120468,7200,9,Service
7500120469,7300,0,Standard
7500120470,7200,9,Service
7500120473,7200,9,Service
7500120474,7100,0,Standard
7500120475,7100,0,Standard
7500120476,1100,9,Service
7500120477,7100,0,Standard
7500120478,7100,0,Standard
7500120479,7100,0,Standard
7500120480,7100,9,Service
7500120481,7100,9,Service
7500120482,7300,0,Standard
7500120483,7200,9,Service
7500120484,7300,0,Standard
7500120485,7100,0,Standard
7500120486,7300,0,Standard
7500120487,7300,0,Standard
7500120488,7300,0,Standard
7500120489,7300,0,Standard
7500120490,7200,0,Standard
7500120491,7300,0,Standard
7500120492,7100,9,Service
7500120493,7100,0,Standard
7500120494,7100,0,Standard
7500120495,7100,9,Service
7500120496,7100,0,Standard
7500120497,7100,0,Standard
7500120498,7100,9,Service
7500120499,7100,0,Standard
7500120500,7100,0,Standard
7500120501,7100,0,Standard
7500120502,7100,9,Service
7500120503,7100,0,Standard
7500120504,7100,0,Standard
7500120505,7100,0,Standard
7500120506,7100,0,Standard
7500120507,7100,0,Standard
7500120508,7100,0,Standard
7500120509,7100,0,Standard
7500120510,7100,0,Standard
7500120511,7100,0,Standard
7500120513,7100,0,Standard
7500120514,7100,0,Standard
7500120515,7100,0,Standard
7500120516,7100,0,Standard
7500120517,7100,0,Standard
7500120518,7100,9,Service
7500120519,7100,9,Service
7500120520,7100,0,Standard
7500120521,7100,0,Standard
7500120522,7100,0,Standard
7500120523,7100,0,Standard
7500120524,7100,0,Standard
7500120525,7300,0,Standard
7500120526,7300,0,Standard
7500120527,7100,0,Standard
7500120528,7300,0,Standard
7500120529,7100,0,Standard
7500120530,7100,0,Standard
7500120531,7100,0,Standard
7500120532,7100,0,Standard
7500120533,7100,0,Standard
7500120534,7100,0,Standard
7500120538,7100,0,Standard
7500120539,7100,0,Standard
7500120540,7100,0,Standard
7500120541,7100,0,Standard
7500120543,7100,0,Standard
7500120544,7100,0,Standard
7500120545,7100,0,Standard
7500120546,7100,0,Standard
7500120547,7300,0,Standard
7500120548,7100,0,Standard
7500120549,7300,0,Standard
7500120550,7100,0,Standard
7500120551,7300,0,Standard
7500120552,7300,0,Standard
7500120553,7300,0,Standard
7500120554,7100,0,Standard
7500120555,7200,0,Standard
7500120556,7200,0,Standard
7500120557,7200,0,Standard
7500120558,7200,0,Standard
7500120559,7200,0,Standard
7500120561,7200,0,Standard
7500120563,7300,9,Service
7500120564,7200,0,Standard
7500120565,7300,9,Service
7500120567,7200,0,Standard
7500120568,7200,0,Standard
7500120569,7200,0,Standard
7500120570,7200,0,Standard
7500120571,7200,0,Standard
7500120572,7200,0,Standard
7500120575,7200,0,Standard
7500120576,7100,0,Standard
7500120577,7100,0,Standard
7500120578,7100,0,Standard
7500120579,7100,0,Standard
7500120581,7100,0,Standard
7500120582,7100,9,Service
7500120583,7100,9,Service
7500120586,7300,0,Standard
7500120589,7100,0,Standard
7500120590,7100,0,Standard
7500120591,7100,9,Service
7500120592,7100,0,Standard
7500120594,7200,3,Subcontracting
7500120595,7100,0,Standard
7500120596,7100,9,Service
7500120599,7200,0,Standard
7500120605,7300,9,Service
7500120606,7300,0,Standard
7500120607,4100,0,Standard
7500120608,7100,0,Standard
7500120609,7100,9,Service
7500120610,7100,0,Standard
7500120611,7300,0,Standard
7500120612,7300,0,Standard
7500120613,7300,9,Service
7500120614,7300,9,Service
7500120615,7300,9,Service
7500120616,7100,0,Standard
7500120617,7300,9,Service
7500120618,7300,9,Service
7500120619,7200,0,Standard
7500120620,1100,9,Service
7500120623,7300,9,Service
7500120624,7100,0,Standard
7500120625,4100,0,Standard
7500120628,7100,0,Standard
7500120629,4100,0,Standard
7500120630,7300,9,Service
7500120631,7100,9,Service
7500120633,7100,0,Standard
7500120635,1100,9,Service
7500120636,1100,9,Service
7500120637,1100,9,Service
7500120638,7300,0,Standard
7500120639,7300,0,Standard
7500120640,7300,0,Standard
7500120648,7300,0,Standard
7500120649,7300,0,Standard
7500120651,1100,0,Standard
7500120653,1100,0,Standard
7500120654,1100,0,Standard
7500120655,1100,0,Standard
7500120656,1100,0,Standard
7500120657,1100,0,Standard
7500120658,1100,0,Standard
7500120659,1100,0,Standard
7500120660,7100,0,Standard
7500120662,7100,9,Service
7500120663,7200,0,Standard
7500120664,7200,9,Service
7500120667,7100,0,Standard
7500120675,7100,9,Service
7500120677,7100,0,Standard
7500120678,7100,0,Standard
7500120679,7100,0,Standard
7500120680,7100,0,Standard
7500120681,7100,9,Service
7500120682,7100,0,Standard
7500120683,7100,0,Standard
7500120684,7100,0,Standard
7500120685,7100,0,Standard
7500120686,7100,0,Standard
7500120687,7100,0,Standard
7500120688,7100,0,Standard
7500120689,7100,0,Standard
7500120690,7100,0,Standard
7500120691,7100,0,Standard
7500120692,7100,0,Standard
7500120693,7100,9,Service
7500120694,7100,9,Service
7500120696,7100,9,Service
7500120697,7300,9,Service
7500120698,7300,0,Standard
7500120699,7300,0,Standard
7500120700,7300,0,Standard
7500120701,7300,9,Service
7500120702,7100,0,Standard
7500120703,7100,0,Standard
7500120704,7100,0,Standard
7500120706,7100,9,Service
7500120707,7100,9,Service
7500120708,7100,0,Standard
7500120709,7100,0,Standard
7500120710,7200,0,Standard
7500120711,7200,0,Standard
7500120714,7100,0,Standard
7500120716,7100,9,Service
7500120717,7100,0,Standard
7500120718,7100,9,Service
7500120720,7100,9,Service
7500120721,7100,0,Standard
7500120722,7100,0,Standard
7500120723,7100,0,Standard
7500120724,7100,9,Service
7500120725,7300,0,Standard
7500120726,7300,0,Standard
7500120727,7300,0,Standard
7500120728,7300,0,Standard
7500120729,7300,0,Standard
7500120730,7300,0,Standard
7500120731,7300,0,Standard
7500120732,7100,0,Standard
7500120733,7100,0,Standard
7500120734,7100,0,Standard
7500120735,7100,0,Standard
7500120736,7100,0,Standard
7500120737,7100,0,Standard
7500120738,7100,0,Standard
7500120739,7100,0,Standard
7500120740,7100,0,Standard
7500120741,7100,0,Standard
7500120742,7300,0,Standard
7500120744,7200,0,Standard
7500120745,7300,0,Standard
7500120746,7100,0,Standard
7500120747,7300,0,Standard
7500120748,7300,0,Standard
7500120749,7200,0,Standard
7500120750,7200,0,Standard
7500120751,7200,0,Standard
7500120752,7200,0,Standard
7500120753,7200,0,Standard
7500120754,7200,0,Standard
7500120755,7200,0,Standard
7500120756,7200,0,Standard
7500120757,7200,0,Standard
7500120758,7200,0,Standard
7500120761,7200,0,Standard
7500120762,7200,0,Standard
7500120763,7200,0,Standard
7500120764,7200,0,Standard
7500120765,7100,0,Standard
7500120766,7200,0,Standard
7500120767,7300,0,Standard
7500120768,7200,0,Standard
7500120769,7200,0,Standard
7500120770,7200,0,Standard
7500120771,7200,0,Standard
7500120774,7200,0,Standard
7500120775,7200,0,Standard
7500120777,7100,9,Service
7500120781,7200,0,Standard
7500120782,7100,0,Standard
7500120783,7100,0,Standard
7500120784,7100,0,Standard
7500120785,7100,0,Standard
7500120786,7100,9,Service
7500120787,7100,0,Standard
7500120788,7100,0,Standard
7500120789,7100,0,Standard
7500120790,7100,3,Subcontracting
7500120791,7100,3,Subcontracting
7500120792,7100,3,Subcontracting
7500120793,7100,3,Subcontracting
7500120794,7100,3,Subcontracting
7500120795,7100,3,Subcontracting
7500120797,7100,3,Subcontracting
7500120798,7100,3,Subcontracting
7500120799,7100,3,Subcontracting
7500120800,7100,3,Subcontracting
7500120801,7100,3,Subcontracting
7500120802,7100,3,Subcontracting
7500120804,7100,3,Subcontracting
7500120805,7100,3,Subcontracting
7500120806,7100,3,Subcontracting
7500120809,4100,0,Standard
7500120811,7100,3,Subcontracting
7500120812,7100,3,Subcontracting
7500120814,7100,3,Subcontracting
7500120816,7100,0,Standard
7500120817,4100,0,Standard
7500120818,7100,0,Standard
7500120825,7100,9,Service
7500120826,7200,0,Standard
7500120828,7100,9,Service
7500120829,7100,9,Service
7500120830,7100,0,Standard
7500120831,7100,0,Standard
7500120832,4100,0,Standard
7500120840,1100,9,Service
7500120841,1100,9,Service
7500120846,1100,3,Subcontracting
7500120847,1100,0,Standard
7500120849,1100,0,Standard
7500120850,1100,0,Standard
7500120851,1100,0,Standard
7500120852,1100,0,Standard
7500120853,1100,0,Standard
7500120855,1100,0,Standard
7500120856,1100,0,Standard
7500120857,1100,0,Standard
7500120863,1100,0,Standard
7500120864,1100,0,Standard
7500120865,1100,0,Standard
7500120866,1100,0,Standard
7500120868,1100,0,Standard
7500120869,1100,0,Standard
7500120870,1100,0,Standard
7500120872,7100,0,Standard
7500120873,7300,9,Service
7500120875,7100,0,Standard
7500120876,7200,9,Service
7500120877,7100,9,Service
7500120878,7100,9,Service
7500120879,7100,0,Standard
7500120880,7200,0,Standard
7500120882,7100,9,Service
7500120884,7100,0,Standard
7500120885,7300,0,Standard
7500120887,7100,0,Standard
7500120888,7100,0,Standard
7500120889,7100,0,Standard
7500120890,7100,0,Standard
7500120891,7300,0,Standard
7500120892,7300,0,Standard
7500120893,7300,0,Standard
7500120894,7300,0,Standard
7500120895,7300,0,Standard
7500120896,7300,0,Standard
7500120897,7300,0,Standard
7500120898,7100,0,Standard
7500120899,7100,0,Standard
7500120900,7100,0,Standard
7500120901,7100,0,Standard
7500120902,7300,0,Standard
7500120903,7300,0,Standard
7500120904,7200,0,Standard
7500120905,7100,0,Standard
7500120906,7100,0,Standard
7500120907,7100,0,Standard
7500120909,7100,0,Standard
7500120911,7100,0,Standard
7500120912,7100,0,Standard
7500120913,7100,0,Standard
7500120914,7200,0,Standard
7500120915,7100,0,Standard
7500120916,7100,0,Standard
7500120917,7200,0,Standard
7500120918,7100,9,Service
7500120919,7100,0,Standard
7500120920,7100,0,Standard
7500120921,7100,0,Standard
7500120923,7100,0,Standard
7500120924,7200,0,Standard
7500120925,7100,0,Standard
7500120926,7200,0,Standard
7500120927,7200,0,Standard
7500120928,7100,0,Standard
7500120929,7200,0,Standard
7500120931,7100,0,Standard
7500120932,7100,0,Standard
7500120933,7100,9,Service
7500120934,7100,0,Standard
7500120935,7100,9,Service
7500120936,7100,9,Service
7500120937,7200,0,Standard
7500120938,7300,0,Standard
7500120940,1100,0,Standard
7500120941,1100,0,Standard
7500120942,1100,0,Standard
7500120943,1100,9,Service
7500120945,1100,3,Subcontracting
7500120947,1100,3,Subcontracting
7500120948,1100,9,Service
7500120949,1100,2,Consignment
7500120957,1100,0,Standard
7500120958,1100,0,Standard
7500120960,1100,0,Standard
7500120961,1100,0,Standard
7500120962,1100,0,Standard
7500120963,1100,0,Standard
7500120964,1100,0,Standard
7500120966,1100,0,Standard
7500120967,1100,0,Standard
7500120968,1100,0,Standard
7500120969,1100,0,Standard
7500120970,1100,0,Standard
7500120972,1100,0,Standard
7500120974,7100,9,Service
7500120975,7100,9,Service
7500120976,7200,0,Standard
7500120981,7100,9,Service
7500120982,4100,0,Standard
7500120983,4100,0,Standard
7500120984,4100,0,Standard
7500120985,4100,0,Standard
7500120988,4100,0,Standard
7500120990,4100,0,Standard
7500120991,4100,0,Standard
7500120992,4100,0,Standard
7500120994,4100,0,Standard
7500120996,4100,0,Standard
7500121002,4100,0,Standard
7500121005,4100,0,Standard
7500121007,4100,9,Service
7500121008,4100,0,Standard
7500121010,4100,0,Standard
7500121013,4100,0,Standard
7500121015,4100,0,Standard
7500121016,4100,0,Standard
7500121020,4100,0,Standard
7500121023,7100,9,Service
7500121024,4100,9,Service
7500121032,7100,0,Standard
7500121033,7300,9,Service
7500121035,7300,0,Standard
7500121036,7200,0,Standard
7500121038,7200,0,Standard
7500121039,7200,0,Standard
7500121041,7100,9,Service
7500121042,7100,9,Service
7500121044,7100,9,Service
7500121045,7100,9,Service
7500121047,7100,9,Service
7500121050,7300,0,Standard
7500121051,7100,0,Standard
7500121052,7200,0,Standard
7500121054,7300,9,Service
7500121055,7200,0,Standard
7500121056,7200,9,Service
7500121058,7100,3,Subcontracting
7500121059,7100,3,Subcontracting
7500121061,7100,3,Subcontracting
7500121062,7100,0,Standard
7500121063,7200,9,Service
7500121064,7300,9,Service
7500121065,7300,9,Service
7500121066,7100,0,Standard
7500121068,7200,0,Standard
7500121069,7200,0,Standard
7500121070,7200,0,Standard
7500121071,7200,0,Standard
7500121072,7200,0,Standard
7500121074,7100,0,Standard
7500121075,7100,0,Standard
7500121076,7100,0,Standard
7500121077,7100,0,Standard
7500121078,7100,0,Standard
7500121079,7100,0,Standard
7500121080,7100,0,Standard
7500121081,7300,9,Service
7500121082,7100,0,Standard
7500121083,7100,0,Standard
7500121084,7100,0,Standard
7500121085,7100,0,Standard
7500121086,7100,0,Standard
7500121087,7200,9,Service
7500121090,7100,0,Standard
7500121091,7100,9,Service
7500121092,7100,9,Service
7500121093,7200,0,Standard
7500121094,7100,0,Standard
7500121095,7200,0,Standard
7500121096,7100,0,Standard
7500121097,7200,0,Standard
7500121098,7100,0,Standard
7500121100,7100,0,Standard
7500121101,7300,0,Standard
7500121102,7100,0,Standard
7500121104,7100,0,Standard
7500121106,7200,0,Standard
7500121107,7200,0,Standard
7500121108,7200,0,Standard
7500121109,7200,0,Standard
7500121110,7200,0,Standard
7500121111,7100,0,Standard
7500121112,7200,0,Standard
7500121113,7200,0,Standard
7500121114,7200,0,Standard
7500121115,7200,0,Standard
7500121116,7200,0,Standard
7500121117,7200,0,Standard
7500121118,7100,0,Standard
7500121119,7100,0,Standard
7500121120,7100,0,Standard
7500121121,7100,0,Standard
7500121122,7100,9,Service
7500121123,7100,0,Standard
7500121124,7300,0,Standard
7500121126,7300,9,Service
7500121127,7100,9,Service
7500121128,7100,0,Standard
7500121129,7100,0,Standard
7500121130,7100,9,Service
7500121132,7100,9,Service
7500121133,7100,0,Standard
7500121135,7300,0,Standard
7500121137,7300,9,Service
7500121138,7300,0,Standard
7500121139,7100,0,Standard
7500121140,7300,9,Service
7500121141,7300,0,Standard
7500121142,7300,0,Standard
7500121143,7300,0,Standard
7500121144,7300,0,Standard
7500121147,7300,0,Standard
7500121149,7100,9,Service
7500121150,7200,0,Standard
7500121152,7300,9,Service
7500121153,7300,9,Service
7500121154,7100,0,Standard
7500121157,7300,9,Service
7500121158,7300,9,Service
7500121160,7100,9,Service
7500121161,7100,0,Standard
7500121162,7300,0,Standard
7500121163,7100,0,Standard
7500121164,7100,0,Standard
7500121165,7100,9,Service
7500121166,7100,9,Service
7500121167,1100,0,Standard
7500121168,7100,0,Standard
7500121169,7100,9,Service
7500121170,7100,9,Service
7500121171,7100,0,Standard
7500121172,1100,0,Standard
7500121173,1100,9,Service
7500121174,1100,3,Subcontracting
7500121177,1100,3,Subcontracting
7500121178,1100,3,Subcontracting
7500121179,1100,0,Standard
7500121180,1100,0,Standard
7500121181,1100,0,Standard
7500121182,1100,0,Standard
7500121183,1100,9,Service
7500121184,1100,0,Standard
7500121185,1100,0,Standard
7500121186,1100,0,Standard
7500121187,1100,9,Service
7500121188,1100,9,Service
7500121189,1100,0,Standard
7500121190,1100,0,Standard
7500121191,7300,0,Standard
7500121192,7300,9,Service
7500121193,7300,9,Service
7500121194,7300,9,Service
7500121195,7300,9,Service
7500121200,1100,0,Standard
7500121201,1100,0,Standard
7500121203,1100,0,Standard
7500121204,1100,0,Standard
7500121205,1100,0,Standard
7500121206,1100,0,Standard
7500121207,1100,0,Standard
7500121208,1100,0,Standard
7500121209,1100,0,Standard
7500121210,1100,0,Standard
7500121211,1100,0,Standard
7500121212,1100,0,Standard
7500121213,1100,0,Standard
7500121214,1100,0,Standard
7500121216,1100,0,Standard
7500121217,7300,0,Standard
7500121219,7300,0,Standard
7500121220,7300,9,Service
7500121221,7100,0,Standard
7500121228,7300,0,Standard
7500121231,7100,9,Service
7500121232,7300,9,Service
7500121233,7100,0,Standard
7500121234,7100,0,Standard
7500121235,7100,9,Service
7500121236,7100,0,Standard
7500121238,7100,0,Standard
7500121239,7100,0,Standard
7500121240,7100,0,Standard
7500121241,7100,0,Standard
7500121242,7100,0,Standard
7500121243,7300,9,Service
7500121245,7100,0,Standard
7500121246,7100,0,Standard
7500121247,7100,9,Service
7500121248,7100,9,Service
7500121249,7100,0,Standard
7500121250,7100,9,Service
7500121251,7100,0,Standard
7500121252,7100,0,Standard
7500121253,7100,0,Standard
7500121254,7100,0,Standard
7500121255,7100,0,Standard
7500121257,7100,0,Standard
7500121258,7100,0,Standard
7500121259,7100,0,Standard
7500121260,7100,0,Standard
7500121261,7100,0,Standard
7500121262,7100,0,Standard
7500121263,7100,0,Standard
7500121264,7100,0,Standard
7500121265,7100,0,Standard
7500121266,7100,0,Standard
7500121268,7300,0,Standard
7500121269,7300,0,Standard
7500121270,7300,0,Standard
7500121271,7300,0,Standard
7500121272,7300,0,Standard
7500121273,7300,0,Standard
7500121275,7300,0,Standard
7500121276,7300,0,Standard
7500121277,7300,9,Service
7500121278,7300,9,Service
7500121279,7100,9,Service
7500121280,7100,9,Service
7500121281,7300,0,Standard
7500121282,7300,0,Standard
7500121283,7300,0,Standard
7500121284,7100,0,Standard
7500121285,7300,9,Service
7500121287,7200,0,Standard
7500121288,7100,9,Service
7500121290,7300,0,Standard
7500121291,7100,9,Service
7500121292,7100,0,Standard
7500121293,7300,0,Standard
7500121294,7100,9,Service
7500121296,7300,0,Standard
7500121297,7300,9,Service
7500121298,7200,0,Standard
7500121300,7300,0,Standard
7500121301,7300,0,Standard
7500121302,7300,0,Standard
7500121303,7100,0,Standard
7500121304,7100,9,Service
7500121305,7100,0,Standard
7500121306,7100,0,Standard
7500121308,7100,0,Standard
7500121309,7100,0,Standard
7500121310,7100,0,Standard
7500121311,7100,0,Standard
7500121312,7100,0,Standard
7500121313,7100,0,Standard
7500121315,7100,0,Standard
7500121317,7100,0,Standard
7500121318,7100,0,Standard
7500121319,7100,0,Standard
7500121320,7300,0,Standard
7500121321,7100,0,Standard
7500121322,7300,0,Standard
7500121323,7300,0,Standard
7500121324,7100,0,Standard
7500121325,7100,9,Service
7500121326,7100,0,Standard
7500121327,7100,0,Standard
7500121328,7100,0,Standard
7500121330,7100,0,Standard
7500121331,7200,0,Standard
7500121332,7200,0,Standard
7500121333,7200,0,Standard
7500121334,7100,0,Standard
7500121335,7200,0,Standard
7500121336,7200,0,Standard
7500121338,7200,0,Standard
7500121341,7200,0,Standard
7500121342,7200,0,Standard
7500121343,7200,0,Standard
7500121345,7100,9,Service
7500121348,7100,9,Service
7500121349,7100,9,Service
7500121350,7200,0,Standard
7500121351,7100,9,Service
7500121352,7200,0,Standard
7500121353,7100,9,Service
7500121354,7100,9,Service
7500121355,7200,0,Standard
7500121357,7200,0,Standard
7500121359,7200,0,Standard
7500121360,7200,0,Standard
7500121362,7200,0,Standard
7500121363,7200,0,Standard
7500121364,7200,0,Standard
7500121365,7200,0,Standard
7500121366,7200,0,Standard
7500121367,7200,0,Standard
7500121368,7200,0,Standard
7500121370,7200,0,Standard
7500121371,7100,0,Standard
7500121372,7300,0,Standard
7500121373,7300,9,Service
7500121374,7300,9,Service
7500121375,7300,9,Service
7500121376,7200,0,Standard
7500121377,7300,0,Standard
7500121378,7300,0,Standard
7500121379,7300,0,Standard
7500121380,7300,0,Standard
7500121381,7300,0,Standard
7500121382,7300,0,Standard
7500121383,7300,0,Standard
7500121384,7300,0,Standard
7500121388,7300,0,Standard
7500121389,7100,9,Service
7500121392,7100,9,Service
7500121394,7100,0,Standard
7500121395,7100,9,Service
7500121396,7100,0,Standard
7500121397,7100,0,Standard
7500121398,7100,0,Standard
7500121399,7300,0,Standard
7500121400,7100,3,Subcontracting
7500121401,7100,3,Subcontracting
7500121402,7100,3,Subcontracting
7500121403,7100,3,Subcontracting
7500121404,7100,3,Subcontracting
7500121405,7100,3,Subcontracting
7500121409,7100,9,Service
7500121412,4100,0,Standard
7500121413,4100,0,Standard
7500121414,7100,0,Standard
7500121417,7300,0,Standard
7500121418,7100,0,Standard
7500121419,4100,0,Standard
7500121420,4100,0,Standard
7500121421,1100,9,Service
7500121424,1100,0,Standard
7500121425,1100,9,Service
7500121426,1100,9,Service
7500121430,1100,3,Subcontracting
7500121433,1100,0,Standard
7500121434,1100,0,Standard
7500121435,1100,0,Standard
7500121436,1100,9,Service
7500121437,1100,0,Standard
7500121438,1100,0,Standard
7500121439,1100,0,Standard
7500121441,1100,9,Service
7500121442,1100,9,Service
7500121443,1100,9,Service
7500121444,1100,9,Service
7500121445,1100,9,Service
7500121446,1100,9,Service
7500121452,1100,2,Consignment
7500121455,7300,9,Service
7500121456,7300,9,Service
7500121457,7300,9,Service
7500121458,7300,9,Service
7500121459,7300,9,Service
7500121460,7300,9,Service
7500121461,7300,9,Service
7500121462,7300,9,Service
7500121463,7300,9,Service
7500121464,7300,9,Service
7500121465,7300,9,Service
7500121466,7300,9,Service
7500121467,7300,9,Service
7500121468,7300,9,Service
7500121469,7300,9,Service
7500121470,7300,9,Service
7500121471,7300,9,Service
7500121472,7300,9,Service
7500121473,7300,9,Service
7500121474,7300,9,Service
7500121475,7300,9,Service
7500121476,7300,9,Service
7500121477,1100,0,Standard
7500121478,1100,0,Standard
7500121479,1100,0,Standard
7500121480,1100,0,Standard
7500121481,1100,0,Standard
7500121483,1100,0,Standard
7500121484,1100,0,Standard
7500121485,1100,0,Standard
7500121486,1100,0,Standard
7500121487,1100,0,Standard
7500121488,1100,0,Standard
7500121489,1100,0,Standard
7500121490,1100,0,Standard
7500121491,1100,0,Standard
7500121492,1100,0,Standard
7500121493,7300,0,Standard
7500121494,7300,0,Standard
7500121495,7300,0,Standard
7500121497,7100,9,Service
7500121498,7100,9,Service
7500121499,7100,9,Service
7500121500,7100,9,Service
7500121501,7100,9,Service
7500121502,7100,9,Service
7500121503,7100,9,Service
7500121504,7100,9,Service
7500121505,7300,0,Standard
7500121506,7300,9,Service
7500121507,7100,0,Standard
7500121508,7100,9,Service
7500121509,7200,0,Standard
7500121510,7100,0,Standard
7500121512,7100,0,Standard
7500121513,7100,0,Standard
7500121515,7300,9,Service
7500121516,7200,0,Standard
7500121517,7100,9,Service
